seconds_since_epoch,datestamp,sp1_watts_generated,sp2_watts_generated,sp3_watts_generated,iot_gateway_watt_consumption,water_pump_watt_consumption,valve1_watt_consumption,valve2_watt_consumption,valve3_watt_consumption,ms1_watt_consumption,ms2_watt_consumption,ms3_watt_consumption,temp1_watt_consumption,temp2_watt_consumption,temp3_watt_consumption,battery_watt_hours,valve1_litres,valve2_litres,valve3_litres,ms1_soil_moisture_pct,ms2_soil_moisture_pct,ms3_soil_moisture_pct,temps1_soil_temperature_C,temps2_soil_temperature_C,temps3_soil_temperature_C,latency_iotgateway_ms,latency_logcollector_ms,packetloss_iotgateway,packetloss_logcollector,auth_success_mqtt_to_hmi,auth_failure_mqtt_to_hmi,auth_success_ssh_to_iogateway,auth_failure_ssh_to_iotgateway,class
1673399573,18:12,0.348126591,0.361040378,0.341578756,0.02173913,0,0.366666667,0.333333333,0.4,0,0,0.25,0,0.25,0,0.640615033,0.353547605,0.341818182,0.374166161,0.099648442,0.075878788,0.098921081,0.325443787,0.298816568,0.316568047,0.081415929,0.210526316,0,0,0,0,0.666666667,0,normal
1673399633,18:13,0.361222263,0.333939614,0.361586031,0.086956522,0,0.433333333,0.266666667,0.266666667,0,0,0.25,0,0,0,0.639171451,0.388114008,0.301212121,0.303214069,0.05976482,0.146060606,0.018426476,0.298816568,0.325443787,0.281065089,0.161061947,0.266002845,0,0,0,0,0.333333333,0,normal
1673399693,18:14,0.390505638,0.334485267,0.385594762,0.054347826,0,0.266666667,0.4,0.4,0,0.25,0,0.25,0,0.25,0.637711082,0.301394785,0.376969697,0.365069739,0.129227785,0.038909091,0.076251667,0.352071006,0.298816568,0.360946746,0.056637168,0.274537696,0,0,0,0,0.666666667,0,normal
1673399753,18:15,0.362495453,0.36995271,0.362131684,0.130434783,0,0.366666667,0.3,0.4,0.25,0,0.25,0.25,0,0.25,0.65289388,0.362644027,0.316363636,0.364463311,0.081100739,0.055515152,0.036852952,0.298816568,0.352071006,0.281065089,0.274336283,0.3314367,0,0,0,0,0,0,normal
1673399813,18:16,0.381957075,0.346853401,0.363586759,0.119565217,0,0.266666667,0.366666667,0.266666667,0,0,0,0,0.25,0,0.651441904,0.291085506,0.351515152,0.305639782,0.079403564,0.135393939,0.023518002,0.307692308,0.334319527,0.343195266,0.081415929,0.089615932,0,0,0,0,0.166666667,1,normal
1673399873,18:17,0.348308476,0.345762095,0.341033103,0.130434783,0,0.333333333,0.333333333,0.3,0,0.25,0,0.25,0.25,0.25,0.649939571,0.337780473,0.329090909,0.317768344,0.045096375,0.135636364,0.036489271,0.325443787,0.298816568,0.360946746,0.378761062,0.177809388,0,0,0,0,0.5,0,normal
1673399933,18:18,0.334485267,0.392324482,0.391960713,0.108695652,0,0.233333333,0.366666667,0.266666667,0,0,0.25,0.25,0,0.25,0.648487595,0.277744087,0.352121212,0.303820497,0.058431325,0.167515152,0.169717542,0.352071006,0.343195266,0.334319527,0.161061947,0.322901849,0,0,0,0,1,1,normal
1673399993,18:19,0.33375773,0.355401964,0.347399054,0.043478261,0,0.333333333,0.233333333,0.366666667,0,0,0,0.25,0,0,0.647085977,0.337780473,0.277575758,0.353547605,0.055764335,0.021454545,0.004000485,0.307692308,0.298816568,0.316568047,0.12920354,0.096728307,0,0,0,0,0.833333333,0,normal
1673400053,18:20,0.399054202,0.385594762,0.353037468,0.141304348,0,0.3,0.433333333,0.3,0,0,0,0,0,0,0.645592037,0.313523347,0.384848485,0.324439054,0.054673294,0.079272727,0.004364165,0.325443787,0.289940828,0.289940828,0.024778761,0.056899004,0,0,0,0,0.333333333,0,normal
1673400113,18:21,0.332666424,0.368315751,0.376864314,0.02173913,0,0.433333333,0.4,0.233333333,0,0.25,0.25,0,0,0,0.64416524,0.391146149,0.366666667,0.2801698,0.16595951,0.13430303,0.091889926,0.281065089,0.325443787,0.307692308,0.17699115,0.177809388,0,0,0,0,0.333333333,1,normal
1673400173,18:22,0.333212077,0.331575118,0.37795562,0.119565217,0,0.333333333,0.3,0.266666667,0,0.25,0,0.25,0,0,0.642704871,0.330503335,0.313939394,0.302607641,0.056128016,0.09430303,0.038792581,0.298816568,0.316568047,0.343195266,0.339823009,0.241820768,0,0,0,0,1,1,normal
1673400233,18:23,0.397235358,0.385049109,0.39687159,0.163043478,0,0.233333333,0.4,0.433333333,0,0.25,0,0.25,0.25,0,0.641160573,0.281989084,0.372727273,0.38750758,0.059522366,0.14969697,0.134198085,0.325443787,0.307692308,0.360946746,0.226548673,0.217638691,0,0,0,0,0.333333333,0,normal
1673400293,18:24,0.38468534,0.38341215,0.370316479,0.086956522,0,0.333333333,0.433333333,0.233333333,0,0,0,0,0,0,0.639716991,0.337780473,0.387272727,0.28987265,0.00836465,0.074909091,0.152139653,0.307692308,0.281065089,0.307692308,0,0.089615932,0,0,0,0,0.666666667,1,normal
1673400353,18:25,0.400145507,0.389596217,0.382866497,0.076086957,0,0.4,0.266666667,0.4,0,0.25,0,0,0.25,0,0.638248229,0.377198302,0.304848485,0.37780473,0.136016487,0.079757576,0.041702024,0.343195266,0.289940828,0.360946746,0.330973451,0.096728307,0,0,0,0,0.333333333,0,normal
1673400413,18:26,0.398508549,0.361222263,0.362131684,0.163043478,0,0.233333333,0.4,0.333333333,0,0,0,0,0,0.25,0.653456206,0.2801698,0.376969697,0.328684051,0.149472663,0.148606061,0.153836829,0.352071006,0.343195266,0.298816568,0.047787611,0.081081081,0,0,0,0,0.833333333,1,normal
1673400473,18:27,0.340851219,0.367951983,0.361586031,0.054347826,0,0.233333333,0.4,0.3,0,0.25,0,0,0.25,0.25,0.652029409,0.276531231,0.375757576,0.324439054,0.129227785,0.130666667,0.09213238,0.343195266,0.325443787,0.352071006,0.145132743,0.137980085,0,0,0,0,0.5,0,normal
1673400533,18:28,0.355401964,0.333030193,0.391778829,0.152173913,0,0.233333333,0.233333333,0.266666667,0,0,0,0,0.25,0,0.650594219,0.277744087,0.281212121,0.303820497,0.127409383,0.00169697,0.026427446,0.281065089,0.316568047,0.298816568,0.024778761,0.129445235,0,0,0,0,0,0,normal
1673400593,18:29,0.382320844,0.383594034,0.363041106,0.065217391,0,0.266666667,0.4,0.3,0,0.25,0,0,0,0,0.649167422,0.294117647,0.376363636,0.315342632,0.145593405,0.165333333,0.148381622,0.334319527,0.307692308,0.334319527,0.138053097,0.347083926,0,0,0,0,0.166666667,1,normal
1673400653,18:30,0.389596217,0.384139687,0.375591124,0.130434783,0,0.4,0.4,0.4,0,0,0.25,0,0,0,0.647631517,0.373559733,0.376363636,0.376591874,0.007637289,0.044484848,0.168384047,0.281065089,0.298816568,0.298816568,0.113274336,0.169274538,0,0,0,0,0.666666667,1,normal
1673400713,18:31,0.347580939,0.390505638,0.39814478,0.130434783,0,0.333333333,0.333333333,0.4,0,0,0,0,0.25,0.25,0.646120791,0.338993329,0.34,0.365069739,0.074675718,0.169454545,0.021457146,0.281065089,0.360946746,0.360946746,0.185840708,0.283072546,0,0,0,0,1,0,normal
1673400773,18:32,0.362677337,0.354128774,0.368497636,0.130434783,0,0.4,0.233333333,0.4,0.25,0,0.25,0.25,0.25,0,0.644601672,0.376591874,0.280606061,0.376591874,0.024487817,0.113575758,0.036852952,0.343195266,0.307692308,0.325443787,0.015929204,0.283072546,0,0,0,0,0.333333333,0,normal
1673400833,18:33,0.353401237,0.370316479,0.347399054,0.02173913,0,0.366666667,0.266666667,0.3,0,0,0,0,0,0,0.643225232,0.352334748,0.29030303,0.313523347,0.164626015,0.075757576,0.110922536,0.289940828,0.343195266,0.352071006,0.063716814,0.347083926,0,0,0,0,0.666666667,0,normal
1673400893,18:34,0.334667152,0.33375773,0.355947617,0.152173913,0,0.433333333,0.4,0.4,0.25,0.25,0,0,0,0,0.641655756,0.388114008,0.365454545,0.377198302,0.169232634,0.073575758,0.111892351,0.334319527,0.316568047,0.352071006,0.274336283,0.162162162,0,0,0,0,0.833333333,1,normal
1673400953,18:35,0.398326664,0.390687523,0.362313569,0.163043478,0,0.233333333,0.4,0.433333333,0,0,0,0,0,0.25,0.640128244,0.276531231,0.363030303,0.389933293,0.023881683,0.076121212,0.038913808,0.334319527,0.352071006,0.352071006,0.242477876,0.120910384,0,0,0,0,0,0,normal
1673401013,18:36,0.347944707,0.334121499,0.375954893,0.02173913,0,0.4,0.3,0.3,0,0,0,0,0,0,0.638735019,0.364463311,0.324848485,0.312916919,0.169232634,0.09830303,0.151654746,0.307692308,0.281065089,0.343195266,0.371681416,0.162162162,0,0,0,0,0.666666667,1,normal
1673401073,18:37,0.370134594,0.399781739,0.334121499,0.173913043,0,0.3,0.266666667,0.4,0.25,0,0,0.25,0,0.25,0.637207507,0.314129776,0.290909091,0.363856883,0.041702024,0.076363636,0.039035035,0.281065089,0.352071006,0.307692308,0.024778761,0.089615932,0,0,0,0,0.833333333,0,normal
1673401133,18:38,0.339032375,0.390869407,0.37540924,0.108695652,0,0.4,0.233333333,0.366666667,0.25,0.25,0,0,0.25,0,0.653044952,0.373559733,0.28,0.36143117,0.131288641,0.150787879,0.117711238,0.325443787,0.343195266,0.325443787,0.233628319,0.113798009,0,0,0,0,0.666666667,1,normal
1673401193,18:39,0.331575118,0.332302656,0.33921426,0.010869565,0,0.333333333,0.266666667,0.366666667,0.25,0,0.25,0,0,0,0.651651727,0.336567617,0.3,0.36143117,0.093587101,0.114060606,0.018790156,0.298816568,0.281065089,0.334319527,0.210619469,0.07254623,0,0,0,0,0.333333333,1,normal
1673401253,18:40,0.34048745,0.346853401,0.341578756,0.076086957,0,0.433333333,0.4,0.333333333,0,0,0.25,0,0,0,0.65016618,0.388720437,0.363636364,0.336567617,0.1301976,0.113818182,0.036610498,0.325443787,0.316568047,0.352071006,0.104424779,0.3314367,0,0,0,0,0,0,normal
1673401313,18:41,0.356311386,0.398326664,0.33921426,0.152173913,0,0.233333333,0.3,0.3,0,0,0,0,0,0,0.648714204,0.278350515,0.316969697,0.315342632,0.135652806,0.129090909,0.096860225,0.352071006,0.343195266,0.298816568,0.056637168,0.032716927,0,0,0,0,0.166666667,0,normal
1673401373,18:42,0.39014187,0.39268825,0.381957075,0,0,0.333333333,0.4,0.3,0,0,0,0,0,0.25,0.647320979,0.338386901,0.378181818,0.316555488,0.042308159,0.093212121,0.06279549,0.316568047,0.334319527,0.334319527,0.169911504,0.032716927,0,0,0,0,0.166666667,0,normal
1673401433,18:43,0.353219352,0.369407057,0.368133867,0.086956522,0,0.4,0.366666667,0.3,0,0,0,0,0,0,0.64586061,0.366889024,0.352121212,0.312916919,0.000484907,0.168969697,0.146320766,0.281065089,0.352071006,0.325443787,0.201769912,0.089615932,0,0,0,0,0.333333333,1,normal
1673401493,18:44,0.363586759,0.384503456,0.353765005,0.097826087,0,0.366666667,0.266666667,0.4,0,0.25,0,0,0,0,0.644391849,0.354760461,0.301818182,0.377198302,0.041944478,0.092121212,0.001212268,0.360946746,0.281065089,0.325443787,0.161061947,0.298719772,0,0,0,0,0.5,1,normal
1673401553,18:45,0.334121499,0.355038196,0.333393961,0.152173913,0,0.433333333,0.266666667,0.4,0,0,0,0.25,0,0.25,0.642855944,0.388720437,0.302424242,0.375985446,0.151412292,0.113575758,0.170808583,0.307692308,0.343195266,0.360946746,0.097345133,0.169274538,0,0,0,0,0.666666667,0,normal
1673401613,18:46,0.33921426,0.397235358,0.353765005,0.054347826,0,0.233333333,0.366666667,0.333333333,0,0,0.25,0.25,0,0.25,0.641429147,0.2801698,0.352727273,0.340812614,0.021457146,0.151878788,0.024245363,0.360946746,0.307692308,0.298816568,0.201769912,0,0,0,0,0,0.666666667,0,normal
1673401673,18:47,0.399781739,0.397235358,0.354128774,0,0,0.333333333,0.3,0.3,0,0,0,0.25,0,0,0.6400611,0.340812614,0.317575758,0.326258338,0.056006789,0.041454545,0.134076858,0.325443787,0.325443787,0.316568047,0.226548673,0.177809388,0,0,0,0,0.166666667,1,normal
1673401733,18:48,0.348308476,0.332120771,0.355947617,0.130434783,0,0.333333333,0.233333333,0.333333333,0,0.25,0,0,0,0.25,0.638592339,0.34202547,0.281212121,0.341419042,0.150927385,0.056848485,0.036610498,0.298816568,0.307692308,0.343195266,0.362831858,0.362731152,0,0,0,0,0.666666667,1,normal
1673401793,18:49,0.375227355,0.35394689,0.384321571,0.152173913,0,0.333333333,0.266666667,0.233333333,0,0,0,0,0,0.25,0.63713197,0.329290479,0.301212121,0.28987265,0.128864105,0.077212121,0.05709783,0.352071006,0.307692308,0.343195266,0.265486726,0.056899004,0,0,0,0,0.833333333,0,normal
1673401853,18:50,0.39814478,0.378137505,0.33375773,0.097826087,0,0.266666667,0.3,0.333333333,0,0,0,0.25,0,0,0.651097794,0.291691935,0.316363636,0.328684051,0.168868954,0.115272727,0.147533034,0.298816568,0.352071006,0.307692308,0.185840708,0.307254623,0,0,0,0,0,0,normal
1673401913,18:51,0.360858494,0.354128774,0.368133867,0.02173913,0,0.233333333,0.3,0.366666667,0,0,0.25,0,0,0,0.649721355,0.277744087,0.326666667,0.349909036,0.00836465,0.00569697,0.080737059,0.360946746,0.316568047,0.298816568,0.274336283,0.169274538,0,0,0,0,0.833333333,1,normal
1673401973,18:52,0.367770098,0.367770098,0.345762095,0.130434783,0,0.366666667,0.266666667,0.366666667,0,0,0.25,0,0.25,0.25,0.648219022,0.360824742,0.304848485,0.349302608,0.080494605,0.081575758,0.076251667,0.307692308,0.325443787,0.281065089,0.362831858,0.153627312,0,0,0,0,0.166666667,1,normal
1673402033,18:53,0.346671517,0.355401964,0.331938887,0.152173913,0,0.4,0.233333333,0.333333333,0,0,0.25,0,0,0,0.646725081,0.377198302,0.278181818,0.328077623,0.008485877,0.168484848,0.094435689,0.289940828,0.289940828,0.325443787,0.169911504,0.041251778,0,0,0,0,1,0,normal
1673402093,18:54,0.390687523,0.375227355,0.362495453,0.130434783,0,0.366666667,0.366666667,0.233333333,0,0,0,0,0,0,0.64525632,0.352334748,0.353939394,0.279563372,0.092374833,0.154181818,0.117347557,0.316568047,0.352071006,0.352071006,0.138053097,0.129445235,0,0,0,0,0.5,1,normal
1673402153,18:55,0.376500546,0.355583849,0.362131684,0.130434783,0,0.433333333,0.266666667,0.333333333,0,0,0,0,0,0.25,0.64376238,0.385688296,0.300606061,0.328684051,0.134440538,0.020848485,0.026306219,0.307692308,0.360946746,0.281065089,0.192920354,0.186344239,0,0,0,0,0.666666667,1,normal
1673402213,18:56,0.382502728,0.347944707,0.333575846,0.108695652,0,0.266666667,0.3,0.233333333,0.25,0,0,0.25,0,0.25,0.64232719,0.302607641,0.324848485,0.281989084,0.153109468,0.171393939,0.131652321,0.334319527,0.298816568,0.281065089,0.30619469,0.096728307,0,0,0,0,0.5,0,normal
1673402273,18:57,0.355401964,0.391596944,0.370498363,0.097826087,0,0.333333333,0.233333333,0.3,0,0,0.25,0,0.25,0,0.640892,0.340812614,0.279393939,0.324439054,0.153958056,0.040727273,0.074796945,0.360946746,0.325443787,0.334319527,0.024778761,0.307254623,0,0,0,0,0.5,1,normal
1673402333,18:58,0.361586031,0.39268825,0.361040378,0.130434783,0,0.3,0.233333333,0.366666667,0.25,0,0,0,0,0.25,0.639423238,0.317768344,0.281212121,0.352334748,0.112498485,0.109454545,0.022184507,0.289940828,0.289940828,0.289940828,0,0.371266003,0,0,0,0,0.166666667,0,normal
1673402393,18:59,0.382684613,0.331757003,0.338486722,0.141304348,0,0.333333333,0.433333333,0.233333333,0.25,0,0,0.25,0,0.25,0.637912512,0.339599757,0.386060606,0.278350515,0.058552552,0.164242424,0.113225846,0.352071006,0.343195266,0.352071006,0.233628319,0.032716927,0,0,0,0,0.5,1,normal
1673402453,19:00,0.180611131,0.188795926,0.18897781,0,0,0.033333333,0.033333333,0.066666667,0,0,0,0,0,0.25,0.645466143,0.020618557,0.025454545,0.032140691,0.133713177,0.099030303,0.074190811,0.305473373,0.25443787,0.305473373,0.031858407,0,0,0,0,0,0.333333333,0,normal
1673402513,19:01,0.176973445,0.195161877,0.165878501,0.043478261,0,0.033333333,0.033333333,0.066666667,0,0,0.25,0,0,0,0.644265955,0.014554275,0.019393939,0.030927835,0.11419566,0.163878788,0.099284762,0.245931953,0.288461538,0.305473373,0.394690265,0.338549075,0,0,0,0,0.333333333,0,normal
1673402573,19:02,0.184248818,0.180793016,0.184066933,0.032608696,0,0.033333333,0.066666667,0.066666667,0.25,0,0.25,0.25,0.25,0,0.643040588,0.020012129,0.038787879,0.038811401,0.151169839,0.133818182,0.136016487,0.245931953,0.305473373,0.305473373,0.138053097,0.355618777,0,0,0,0,0.333333333,0,normal
1673402633,19:03,0.192069844,0.177882866,0.191887959,0.076086957,0,0.1,0.066666667,0.033333333,0,0,0,0.25,0,0,0.641798436,0.055791389,0.037575758,0.026682838,0.026791126,0.079151515,0.025457631,0.271449704,0.25443787,0.31397929,0.104424779,0.193456615,0,0,0,0,0.166666667,0,normal
1673402693,19:04,0.195343761,0.17424518,0.177519098,0.076086957,0,0,0.033333333,0.1,0,0.25,0.25,0,0,0.25,0.640556283,0.001819284,0.024848485,0.055791389,0.113710753,0.023757576,0.020366105,0.279955621,0.288461538,0.31397929,0.274336283,0.017069701,0,0,0,0,0.5,1,normal
1673402753,19:05,0.177155329,0.181156784,0.184248818,0.152173913,0,0.033333333,0.033333333,0.1,0.25,0,0.25,0,0,0,0.63925538,0.013341419,0.014545455,0.048514251,0.152018426,0.167030303,0.168868954,0.279955621,0.305473373,0.322485207,0.378761062,0.017069701,0,0,0,0,0.333333333,1,normal
1673402813,19:06,0.191887959,0.180793016,0.173517643,0.086956522,0,0,0.033333333,0,0.25,0.25,0,0,0,0,0.638038406,0.00667071,0.021212121,0.00667071,0.001212268,0.111151515,0.026306219,0.288461538,0.25443787,0.296967456,0.161061947,0.307254623,0,0,0,0,0.833333333,1,normal
1673402873,19:07,0.188250273,0.167333576,0.190978538,0.02173913,0,0.066666667,0.033333333,0.033333333,0,0.25,0,0,0,0,0.645667573,0.036992116,0.013333333,0.026682838,0.037337859,0.112484848,0.076736574,0.271449704,0.25443787,0.31397929,0.226548673,0.041251778,0,0,0,0,0.166666667,0,normal
1673402933,19:08,0.170971262,0.173517643,0.166060386,0,0,0.066666667,0.066666667,0.033333333,0,0,0,0,0,0,0.644500957,0.032747119,0.037575758,0.026682838,0.023518002,0.13430303,0.167899139,0.262943787,0.271449704,0.25443787,0.153982301,0.041251778,0,0,0,0,0.166666667,1,normal
1673402993,19:09,0.174427064,0.198799563,0.166787923,0.054347826,0,0.033333333,0.1,0.1,0,0,0.25,0,0,0,0.643267197,0.021224985,0.04969697,0.051546392,0.148017942,0.076727273,0.091526246,0.31397929,0.262943787,0.288461538,0.378761062,0.153627312,0,0,0,0,0.666666667,0,normal
1673403053,19:10,0.169879956,0.166424154,0.181702437,0.076086957,0,0.066666667,0.066666667,0.1,0,0,0,0,0,0,0.642025044,0.030927835,0.043030303,0.050939964,0.167293005,0.147515152,0.134561765,0.322485207,0.271449704,0.288461538,0.387610619,0.226173542,0,0,0,0,0,1,normal
1673403113,19:11,0.191887959,0.16624227,0.180611131,0.076086957,0,0,0.066666667,0.066666667,0,0.25,0.25,0.25,0,0,0.640782892,0.001819284,0.036363636,0.044269254,0.039156261,0.1,0.018790156,0.322485207,0.245931953,0.245931953,0.138053097,0.169274538,0,0,0,0,0.333333333,0,normal
1673403173,19:12,0.17297199,0.185340124,0.194798108,0,0,0.1,0.066666667,0.033333333,0,0,0,0.25,0,0,0.63959949,0.055791389,0.036969697,0.013947847,0.132137229,0.154545455,0.127651837,0.305473373,0.31397929,0.271449704,0.088495575,0.290184922,0,0,0,0,0.833333333,0,normal
1673403233,19:13,0.173699527,0.195889414,0.190978538,0.163043478,0,0.033333333,0.066666667,0.1,0,0,0,0,0.25,0.25,0.638281801,0.024863554,0.03030303,0.057610673,0.11116499,0.02630303,0.018062795,0.262943787,0.245931953,0.279955621,0.104424779,0.234708393,0,0,0,0,0.833333333,0,normal
1673403293,19:14,0.166969807,0.191706075,0.192069844,0,0,0.066666667,0.1,0,0,0,0.25,0,0,0.25,0.645961325,0.043662826,0.04969697,0.007883566,0.146684447,0.07769697,0.043641654,0.305473373,0.279955621,0.31397929,0.330973451,0.347083926,0,0,0,0,0.166666667,0,normal
1673403353,19:15,0.184612586,0.180611131,0.18897781,0.152173913,0,0.066666667,0.033333333,0.066666667,0.25,0,0,0.25,0,0,0.644660422,0.037598545,0.027272727,0.037598545,0.045096375,0.062060606,0.116377743,0.31397929,0.279955621,0.322485207,0.355752212,0.234708393,0,0,0,0,0.833333333,0,normal
1673403413,19:16,0.189159694,0.184066933,0.181156784,0,0,0.033333333,0.1,0,0.25,0,0,0,0,0.25,0.643485413,0.020618557,0.056363636,0.002425713,0.165838283,0.000363636,0.131046187,0.296967456,0.279955621,0.296967456,0.145132743,0.169274538,0,0,0,0,0.5,0,normal
1673403473,19:17,0.192615497,0.176791561,0.199708985,0.119565217,0,0.066666667,0.033333333,0.066666667,0,0,0,0,0,0,0.642226475,0.04548211,0.021212121,0.036992116,0.148502849,0.165454545,0.152382107,0.279955621,0.288461538,0.296967456,0.233628319,0.113798009,0,0,0,0,0.333333333,1,normal
1673403533,19:18,0.167151692,0.166787923,0.173699527,0.163043478,0,0.033333333,0.033333333,0.1,0,0.25,0,0,0,0.25,0.640917179,0.026682838,0.014545455,0.056397817,0.127773063,0.167393939,0.05746151,0.262943787,0.288461538,0.296967456,0.242477876,0.129445235,0,0,0,0,0.333333333,1,normal
1673403593,19:19,0.166606039,0.200072754,0.195343761,0.043478261,0,0,0,0.033333333,0,0,0,0,0,0,0.639750562,0.00667071,0.009090909,0.020012129,0.036489271,0.171878788,0.077585162,0.296967456,0.279955621,0.262943787,0.072566372,0.307254623,0,0,0,0,1,1,normal
1673403653,19:20,0.180793016,0.184248818,0.188432157,0.076086957,0,0.066666667,0.066666667,0.1,0,0,0,0,0,0.25,0.638500017,0.038811401,0.038787879,0.050333535,0.135652806,0.060121212,0.153715602,0.31397929,0.31397929,0.245931953,0.210619469,0.120910384,0,0,0,0,1,0,normal
1673403713,19:21,0.170607494,0.180065478,0.16624227,0.108695652,0,0.1,0.033333333,0,0,0,0,0.25,0.25,0.25,0.644903817,0.055184961,0.012121212,0.008489994,0.091162565,0.039636364,0.042793066,0.279955621,0.305473373,0.262943787,0.008849558,0.048364154,0,0,0,0,0.333333333,0,normal
1673403773,19:22,0.199708985,0.176973445,0.169516188,0.097826087,0,0,0.066666667,0.033333333,0.25,0,0,0,0.25,0.25,0.643653272,0.000606428,0.033333333,0.013341419,0.097587586,0.075393939,0.166565644,0.279955621,0.279955621,0.271449704,0.201769912,0.234708393,0,0,0,0,0.333333333,1,normal
1673403833,19:23,0.198799563,0.17297199,0.169879956,0.054347826,0,0.1,0,0.1,0,0,0,0.25,0.25,0,0.642419512,0.049727107,0.008484848,0.055184961,0.167535459,0.02230303,0.13589526,0.288461538,0.288461538,0.305473373,0.387610619,0.105263158,0,0,0,0,0.666666667,1,normal
1673403893,19:24,0.191706075,0.180793016,0.166606039,0.02173913,0,0.1,0.1,0.033333333,0.25,0,0.25,0.25,0,0,0.641194145,0.049727107,0.050909091,0.013341419,0.153109468,0.170909091,0.134682992,0.25443787,0.245931953,0.296967456,0.387610619,0.008534851,0,0,0,0,0.833333333,0,normal
1673403953,19:25,0.169516188,0.196253183,0.195889414,0.130434783,0,0.033333333,0.033333333,0.1,0.25,0,0,0,0,0,0.639918421,0.026682838,0.027272727,0.055184961,0.000121227,0.024242424,0.001818402,0.31397929,0.305473373,0.296967456,0.339823009,0.129445235,0,0,0,0,0.5,0,normal
1673404013,19:26,0.176791561,0.181156784,0.178246635,0.163043478,0,0.066666667,0.1,0,0.25,0,0.25,0.25,0.25,0,0.638592339,0.038204973,0.056969697,0.006064281,0.038550127,0.059393939,0.078918657,0.296967456,0.245931953,0.262943787,0.346902655,0.258890469,0,0,0,0,0.5,1,normal
1673404073,19:27,0.180429247,0.192797381,0.188432157,0.163043478,0,0.033333333,0,0.033333333,0.25,0,0,0,0.25,0,0.637308222,0.012128563,0.003030303,0.018192844,0.076736574,0.115272727,0.127773063,0.296967456,0.305473373,0.288461538,0.201769912,0.096728307,0,0,0,0,0.833333333,1,normal
1673404133,19:28,0.194616224,0.187340851,0.194798108,0,0,0.066666667,0.033333333,0.1,0,0,0.25,0,0.25,0,0.645105247,0.044875682,0.026060606,0.055184961,0.117590011,0.116121212,0.044732695,0.262943787,0.288461538,0.245931953,0.201769912,0.217638691,0,0,0,0,0.833333333,1,normal
1673404193,19:29,0.174063296,0.195889414,0.199345216,0.130434783,0,0,0.066666667,0.066666667,0,0,0.25,0,0.25,0,0.643829523,0.006064281,0.030909091,0.037598545,0.172020851,0.150909091,0.116014062,0.322485207,0.296967456,0.279955621,0.265486726,0.096728307,0,0,0,0,0.166666667,1,normal
1673404253,19:30,0.170789378,0.199163332,0.180065478,0.130434783,0,0,0.066666667,0,0,0,0.25,0.25,0,0.25,0.642562192,0.001212856,0.043030303,0.00667071,0.076979028,0.133333333,0.04073221,0.245931953,0.296967456,0.279955621,0.113274336,0.290184922,0,0,0,0,0.166666667,1,normal
1673404313,19:31,0.199163332,0.166424154,0.184794471,0.173913043,0,0.033333333,0.033333333,0.066666667,0.25,0,0.25,0.25,0,0.25,0.64123611,0.026682838,0.018181818,0.031534263,0.080009698,0.168606061,0.025942538,0.31397929,0.296967456,0.31397929,0.063716814,0.177809388,0,0,0,0,0,1,normal
1673404373,19:32,0.166787923,0.194979993,0.188250273,0.032608696,0,0.066666667,0.066666667,0.033333333,0,0,0.25,0,0,0,0.640035922,0.037598545,0.044848485,0.0194057,0.098436174,0.167151515,0.111286217,0.322485207,0.262943787,0.279955621,0.30619469,0.355618777,0,0,0,0,0,1,normal
1673404433,19:33,0.166969807,0.199890869,0.192797381,0.163043478,0,0.033333333,0.033333333,0.033333333,0,0.25,0.25,0.25,0,0,0.638735019,0.014554275,0.02,0.014554275,0.023881683,0.117939394,0.113104619,0.322485207,0.25443787,0.262943787,0.378761062,0.177809388,0,0,0,0,1,0,normal
1673404493,19:34,0.178064751,0.174608949,0.178064751,0,0,0,0.066666667,0.066666667,0.25,0,0,0,0,0,0.637568402,0.007277138,0.042424242,0.043662826,0.057825191,0.172121212,0.097102679,0.305473373,0.31397929,0.262943787,0.063716814,0.314366999,0,0,0,0,0.833333333,0,normal
1673404553,19:35,0.199890869,0.169152419,0.19570753,0.076086957,0,0,0.066666667,0.066666667,0,0,0,0,0.25,0.25,0.645365428,0.001212856,0.03030303,0.044269254,0.147654261,0.01830303,0.058795005,0.245931953,0.31397929,0.279955621,0.371681416,0.386913229,0,0,0,0,0.5,0,normal
1673404613,19:36,0.170607494,0.177700982,0.169334303,0.097826087,0,0.066666667,0,0.066666667,0,0,0,0.25,0,0,0.644123275,0.036992116,0.001818182,0.043056398,0.024609044,0.092242424,0.149715117,0.305473373,0.288461538,0.31397929,0.008849558,0.338549075,0,0,0,0,0.666666667,1,normal
1673404673,19:37,0.199527101,0.194798108,0.173335758,0.097826087,0,0.066666667,0.033333333,0.033333333,0,0,0.25,0,0,0,0.642881123,0.043056398,0.020606061,0.020618557,0.072978543,0.130666667,0.147533034,0.288461538,0.271449704,0.288461538,0.161061947,0.307254623,0,0,0,0,0,0,normal
1673404733,19:38,0.184976355,0.191887959,0.195889414,0.043478261,0,0.1,0.033333333,0.066666667,0,0,0,0,0,0,0.641672542,0.050939964,0.019393939,0.030927835,0.1518972,0.026666667,0.025457631,0.25443787,0.262943787,0.279955621,0.185840708,0.241820768,0,0,0,0,0.166666667,1,normal
